CID,Method,Charge,Atom number,Atom type
mlm_H2O3Si1Ar1Ba1_34e661,wB97M-V,1.279245,8,56
mlm_C2H2Be2F1Zn1Br2_0ed3bd,wB97M-V,0.170227,1,1
mlm_C2H2Be2F1Zn1Br2_0ed3bd,wB97M-V,-0.078299,2,1
mlm_C2H2Be2F1Zn1Br2_0ed3bd,wB97M-V,0.218704,3,4
mlm_C2H2Be2F1Zn1Br2_0ed3bd,wB97M-V,0.219648,4,4
mlm_C2H2Be2F1Zn1Br2_0ed3bd,wB97M-V,0.027626,5,6
mlm_C2H2Be2F1Zn1Br2_0ed3bd,wB97M-V,-0.236354,6,6
mlm_C2H2Be2F1Zn1Br2_0ed3bd,wB97M-V,-0.21693,7,9
mlm_C2H2Be2F1Zn1Br2_0ed3bd,wB97M-V,0.479188,8,30
mlm_C2H2Be2F1Zn1Br2_0ed3bd,wB97M-V,0.241582,9,35
mlm_C2H2Be2F1Zn1Br2_0ed3bd,wB97M-V,0.174679,10,35
mlm_H4F3Cu2Mo1_2b6c03,wB97M-V,-0.09884,1,1
mlm_H4F3Cu2Mo1_2b6c03,wB97M-V,-0.098023,2,1
mlm_H4F3Cu2Mo1_2b6c03,wB97M-V,-0.232007,3,1
mlm_H4F3Cu2Mo1_2b6c03,wB97M-V,-0.102292,4,1
mlm_H4F3Cu2Mo1_2b6c03,wB97M-V,-0.399172,5,9
mlm_H4F3Cu2Mo1_2b6c03,wB97M-V,-0.286155,6,9
mlm_H4F3Cu2Mo1_2b6c03,wB97M-V,-0.297004,7,9
mlm_H4F3Cu2Mo1_2b6c03,wB97M-V,-0.199056,8,29
mlm_H4F3Cu2Mo1_2b6c03,wB97M-V,0.016922,9,29
mlm_H4F3Cu2Mo1_2b6c03,wB97M-V,0.696149,10,42
mlm_C2H4O1Rb2_e5a2b2,wB97M-V,0.024469,1,1
mlm_C2H4O1Rb2_e5a2b2,wB97M-V,-0.411314,2,1
mlm_C2H4O1Rb2_e5a2b2,wB97M-V,0.032143,3,1
mlm_C2H4O1Rb2_e5a2b2,wB97M-V,-0.409021,4,1
mlm_C2H4O1Rb2_e5a2b2,wB97M-V,0.066164,5,6
mlm_C2H4O1Rb2_e5a2b2,wB97M-V,0.065375,6,6
mlm_C2H4O1Rb2_e5a2b2,wB97M-V,-0.016197,7,8
mlm_C2H4O1Rb2_e5a2b2,wB97M-V,0.39789,8,37
mlm_C2H4O1Rb2_e5a2b2,wB97M-V,0.250547,9,37
mlm_C1H4N2S1Sr2Bi1_93a752,wB97M-V,-0.258598,1,1
mlm_C1H4N2S1Sr2Bi1_93a752,wB97M-V,-0.076923,2,1
mlm_C1H4N2S1Sr2Bi1_93a752,wB97M-V,0.05861,3,1
mlm_C1H4N2S1Sr2Bi1_93a752,wB97M-V,0.067473,4,1
mlm_C1H4N2S1Sr2Bi1_93a752,wB97M-V,-0.053176,5,6
mlm_C1H4N2S1Sr2Bi1_93a752,wB97M-V,-0.101502,6,7
mlm_C1H4N2S1Sr2Bi1_93a752,wB97M-V,-0.322075,7,7
mlm_C1H4N2S1Sr2Bi1_93a752,wB97M-V,-0.305872,8,16
mlm_C1H4N2S1Sr2Bi1_93a752,wB97M-V,0.779539,9,38
mlm_C1H4N2S1Sr2Bi1_93a752,wB97M-V,0.671638,10,38
mlm_C1H4N2S1Sr2Bi1_93a752,wB97M-V,0.540891,11,83
mlm_H3N1O1Al1K1Rh1_659511,wB97M-V,0.037808,1,1
mlm_H3N1O1Al1K1Rh1_659511,wB97M-V,-0.143235,2,1
mlm_H3N1O1Al1K1Rh1_659511,wB97M-V,0.03762,3,1
mlm_H3N1O1Al1K1Rh1_659511,wB97M-V,-0.077692,4,7
mlm_H3N1O1Al1K1Rh1_659511,wB97M-V,-0.063807,5,8
mlm_H3N1O1Al1K1Rh1_659511,wB97M-V,0.247192,6,13
mlm_H3N1O1Al1K1Rh1_659511,wB97M-V,0.667388,7,19
mlm_H3N1O1Al1K1Rh1_659511,wB97M-V,0.294744,8,45
mlm_C2H1Li2Mg1Po2_f50e1b,wB97M-V,-0.005428,1,1
mlm_C2H1Li2Mg1Po2_f50e1b,wB97M-V,0.545601,2,3
mlm_C2H1Li2Mg1Po2_f50e1b,wB97M-V,0.410667,3,3
mlm_C2H1Li2Mg1Po2_f50e1b,wB97M-V,-0.301178,4,6
mlm_C2H1Li2Mg1Po2_f50e1b,wB97M-V,-0.16208,5,6
mlm_C2H1Li2Mg1Po2_f50e1b,wB97M-V,0.145994,6,12
mlm_C2H1Li2Mg1Po2_f50e1b,wB97M-V,0.226824,7,84
mlm_C2H1Li2Mg1Po2_f50e1b,wB97M-V,0.139599,8,84
mlm_H2F4K2Pb2_03040a,wB97M-V,0.035459,1,1
mlm_H2F4K2Pb2_03040a,wB97M-V,0.040461,2,1
mlm_H2F4K2Pb2_03040a,wB97M-V,-0.282161,3,9
mlm_H2F4K2Pb2_03040a,wB97M-V,-0.329914,4,9
mlm_H2F4K2Pb2_03040a,wB97M-V,-0.281769,5,9
mlm_H2F4K2Pb2_03040a,wB97M-V,-0.329035,6,9
mlm_H2F4K2Pb2_03040a,wB97M-V,0.651161,7,19
mlm_H2F4K2Pb2_03040a,wB97M-V,0.576969,8,19
mlm_H2F4K2Pb2_03040a,wB97M-V,0.959999,9,82
mlm_H2F4K2Pb2_03040a,wB97M-V,0.958848,10,82
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,wB97M-V,-0.031472,1,1
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,wB97M-V,-0.052127,2,1
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,wB97M-V,0.182104,3,1
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,wB97M-V,-0.053259,4,1
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,wB97M-V,-0.099623,5,1
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,wB97M-V,-0.120275,6,1
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,wB97M-V,0.247875,7,5
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,wB97M-V,0.141695,8,5
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,wB97M-V,-0.17807,9,7
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,wB97M-V,-0.197185,10,8
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,wB97M-V,-0.371199,11,8
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,wB97M-V,0.436365,12,13
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,wB97M-V,0.510743,13,13
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,wB97M-V,0.222222,14,35
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,wB97M-V,-0.092609,15,35
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,wB97M-V,0.454829,16,44
mlm_H3N2Ca3In1_5edb78,wB97M-V,-0.252655,1,1
mlm_H3N2Ca3In1_5edb78,wB97M-V,0.002403,2,1
mlm_H3N2Ca3In1_5edb78,wB97M-V,-0.205191,3,1
mlm_H3N2Ca3In1_5edb78,wB97M-V,-0.367581,4,7
mlm_H3N2Ca3In1_5edb78,wB97M-V,-0.344765,5,7
mlm_H3N2Ca3In1_5edb78,wB97M-V,1.068188,6,20
mlm_H3N2Ca3In1_5edb78,wB97M-V,0.844453,7,20
mlm_H3N2Ca3In1_5edb78,wB97M-V,0.749614,8,20
mlm_H3N2Ca3In1_5edb78,wB97M-V,0.505506,9,49
mlm_H1N2O1B2Kr1Mo1_0be3be,wB97M-V,-0.068571,1,1
mlm_H1N2O1B2Kr1Mo1_0be3be,wB97M-V,0.05678,2,5
mlm_H1N2O1B2Kr1Mo1_0be3be,wB97M-V,0.113894,3,5
mlm_H1N2O1B2Kr1Mo1_0be3be,wB97M-V,0.031402,4,7
mlm_H1N2O1B2Kr1Mo1_0be3be,wB97M-V,0.082901,5,7
mlm_H1N2O1B2Kr1Mo1_0be3be,wB97M-V,-0.23375,6,8
mlm_H1N2O1B2Kr1Mo1_0be3be,wB97M-V,0.476393,7,36
mlm_H1N2O1B2Kr1Mo1_0be3be,wB97M-V,0.540963,8,42
mlm_H3N1B1Al1Pb1At1_2b39df,wB97M-V,-0.138457,1,1
mlm_H3N1B1Al1Pb1At1_2b39df,wB97M-V,-0.141028,2,1
mlm_H3N1B1Al1Pb1At1_2b39df,wB97M-V,0.077794,3,1
mlm_H3N1B1Al1Pb1At1_2b39df,wB97M-V,0.081434,4,5
mlm_H3N1B1Al1Pb1At1_2b39df,wB97M-V,-0.385539,5,7
mlm_H3N1B1Al1Pb1At1_2b39df,wB97M-V,0.29752,6,13
mlm_H3N1B1Al1Pb1At1_2b39df,wB97M-V,0.959789,7,82
mlm_H3N1B1Al1Pb1At1_2b39df,wB97M-V,0.248481,8,85
mlm_C2H4Be1I2_79602e,wB97M-V,0.100776,1,1
mlm_C2H4Be1I2_79602e,wB97M-V,-0.106627,2,1
mlm_C2H4Be1I2_79602e,wB97M-V,0.171725,3,1
mlm_C2H4Be1I2_79602e,wB97M-V,0.116112,4,1
mlm_C2H4Be1I2_79602e,wB97M-V,0.436525,5,4
mlm_C2H4Be1I2_79602e,wB97M-V,-0.056579,6,6
mlm_C2H4Be1I2_79602e,wB97M-V,-0.014474,7,6
mlm_C2H4Be1I2_79602e,wB97M-V,0.722339,8,53
mlm_C2H4Be1I2_79602e,wB97M-V,0.630203,9,53
mlm_H3N2B1As1Ba1Re1_fd02e3,wB97M-V,-0.353208,1,1
mlm_H3N2B1As1Ba1Re1_fd02e3,wB97M-V,0.112078,2,1
mlm_H3N2B1As1Ba1Re1_fd02e3,wB97M-V,0.115248,3,1
mlm_H3N2B1As1Ba1Re1_fd02e3,wB97M-V,-0.125924,4,5
mlm_H3N2B1As1Ba1Re1_fd02e3,wB97M-V,-0.271423,5,7
mlm_H3N2B1As1Ba1Re1_fd02e3,wB97M-V,-0.350428,6,7
mlm_H3N2B1As1Ba1Re1_fd02e3,wB97M-V,-0.086705,7,33
mlm_H3N2B1As1Ba1Re1_fd02e3,wB97M-V,0.664942,8,56
mlm_H3N2B1As1Ba1Re1_fd02e3,wB97M-V,0.295462,9,75
mlm_C2H2K1Ru1W1Rn1_a6048d,wB97M-V,-0.228602,1,1
mlm_C2H2K1Ru1W1Rn1_a6048d,wB97M-V,-0.159695,2,1
mlm_C2H2K1Ru1W1Rn1_a6048d,wB97M-V,-0.365649,3,6
mlm_C2H2K1Ru1W1Rn1_a6048d,wB97M-V,-0.467225,4,6
mlm_C2H2K1Ru1W1Rn1_a6048d,wB97M-V,0.256337,5,19
mlm_C2H2K1Ru1W1Rn1_a6048d,wB97M-V,-0.075854,6,44
mlm_C2H2K1Ru1W1Rn1_a6048d,wB97M-V,-0.064915,7,74
mlm_C2H2K1Ru1W1Rn1_a6048d,wB97M-V,0.105638,8,86
mlm_C2H4Li1F2Hg1_be12d4,wB97M-V,0.014846,1,1
mlm_C2H4Li1F2Hg1_be12d4,wB97M-V,0.011011,2,1
mlm_C2H4Li1F2Hg1_be12d4,wB97M-V,-0.016772,3,1
mlm_C2H4Li1F2Hg1_be12d4,wB97M-V,0.005648,4,1
mlm_C2H4Li1F2Hg1_be12d4,wB97M-V,0.134537,5,3
mlm_C2H4Li1F2Hg1_be12d4,wB97M-V,-0.214254,6,6
mlm_C2H4Li1F2Hg1_be12d4,wB97M-V,-0.091024,7,6
mlm_C2H4Li1F2Hg1_be12d4,wB97M-V,-0.587847,8,9
mlm_C2H4Li1F2Hg1_be12d4,wB97M-V,-0.511066,9,9
mlm_C2H4Li1F2Hg1_be12d4,wB97M-V,0.255867,10,80
mlm_H5N1F2As1Cs1_486fae,wB97M-V,0.097108,1,1
mlm_H5N1F2As1Cs1_486fae,wB97M-V,0.084388,2,1
mlm_H5N1F2As1Cs1_486fae,wB97M-V,-0.000448,3,1
mlm_H5N1F2As1Cs1_486fae,wB97M-V,0.110088,4,1
mlm_H5N1F2As1Cs1_486fae,wB97M-V,-0.478485,5,1
mlm_H5N1F2As1Cs1_486fae,wB97M-V,-0.234571,6,7
mlm_H5N1F2As1Cs1_486fae,wB97M-V,-0.181215,7,9
mlm_H5N1F2As1Cs1_486fae,wB97M-V,-0.217954,8,9
mlm_H5N1F2As1Cs1_486fae,wB97M-V,0.539254,9,33
mlm_H5N1F2As1Cs1_486fae,wB97M-V,0.282733,10,55
mlm_H3N2B2Ca2Ni1_757981,wB97M-V,0.02544,1,1
mlm_H3N2B2Ca2Ni1_757981,wB97M-V,-0.101487,2,1
mlm_H3N2B2Ca2Ni1_757981,wB97M-V,-0.235519,3,1
mlm_H3N2B2Ca2Ni1_757981,wB97M-V,-0.082046,4,5
mlm_H3N2B2Ca2Ni1_757981,wB97M-V,0.251971,5,5
mlm_H3N2B2Ca2Ni1_757981,wB97M-V,-0.349002,6,7
mlm_H3N2B2Ca2Ni1_757981,wB97M-V,-0.370302,7,7
mlm_H3N2B2Ca2Ni1_757981,wB97M-V,0.766488,8,20
mlm_H3N2B2Ca2Ni1_757981,wB97M-V,0.839302,9,20
mlm_H3N2B2Ca2Ni1_757981,wB97M-V,0.255144,10,28
mlm_H3P2Zn2Ag1_5c9b0f,wB97M-V,-0.009342,1,1
mlm_H3P2Zn2Ag1_5c9b0f,wB97M-V,-0.01488,2,1
mlm_H3P2Zn2Ag1_5c9b0f,wB97M-V,-0.234208,3,1
mlm_H3P2Zn2Ag1_5c9b0f,wB97M-V,-0.08758,4,15
mlm_H3P2Zn2Ag1_5c9b0f,wB97M-V,-0.128272,5,15
mlm_H3P2Zn2Ag1_5c9b0f,wB97M-V,0.295074,6,30
mlm_H3P2Zn2Ag1_5c9b0f,wB97M-V,0.107877,7,30
mlm_H3P2Zn2Ag1_5c9b0f,wB97M-V,0.071329,8,47
mlm_C2H2N2Rb1Sn1_409be0,wB97M-V,-0.128075,1,1
mlm_C2H2N2Rb1Sn1_409be0,wB97M-V,-0.128184,2,1
mlm_C2H2N2Rb1Sn1_409be0,wB97M-V,0.122845,3,6
mlm_C2H2N2Rb1Sn1_409be0,wB97M-V,0.22835,4,6
mlm_C2H2N2Rb1Sn1_409be0,wB97M-V,-0.186297,5,7
mlm_C2H2N2Rb1Sn1_409be0,wB97M-V,-0.033221,6,7
mlm_C2H2N2Rb1Sn1_409be0,wB97M-V,0.671814,7,37
mlm_C2H2N2Rb1Sn1_409be0,wB97M-V,0.452773,8,50
mlm_H3F2Mg1Ar1Pt1At2_aea10c,wB97M-V,0.296666,1,1
mlm_H3F2Mg1Ar1Pt1At2_aea10c,wB97M-V,0.040864,2,1
mlm_H3F2Mg1Ar1Pt1At2_aea10c,wB97M-V,0.071904,3,1
mlm_H3F2Mg1Ar1Pt1At2_aea10c,wB97M-V,-0.083984,4,9
mlm_H3F2Mg1Ar1Pt1At2_aea10c,wB97M-V,-0.252057,5,9
mlm_H3F2Mg1Ar1Pt1At2_aea10c,wB97M-V,0.40745,6,12
mlm_H3F2Mg1Ar1Pt1At2_aea10c,wB97M-V,0.217402,7,18
mlm_H3F2Mg1Ar1Pt1At2_aea10c,wB97M-V,0.010532,8,78
mlm_H3F2Mg1Ar1Pt1At2_aea10c,wB97M-V,0.059801,9,85
mlm_H3F2Mg1Ar1Pt1At2_aea10c,wB97M-V,0.231437,10,85
mlm_C2H5Ca2Sn1_44fb98,wB97M-V,-0.365879,1,1
mlm_C2H5Ca2Sn1_44fb98,wB97M-V,-0.036234,2,1
mlm_C2H5Ca2Sn1_44fb98,wB97M-V,-0.158398,3,1
mlm_C2H5Ca2Sn1_44fb98,wB97M-V,-0.350192,4,1
mlm_C2H5Ca2Sn1_44fb98,wB97M-V,-0.026934,5,1
mlm_C2H5Ca2Sn1_44fb98,wB97M-V,-0.15372,6,6
mlm_C2H5Ca2Sn1_44fb98,wB97M-V,-0.300017,7,6
mlm_C2H5Ca2Sn1_44fb98,wB97M-V,0.299458,8,20
mlm_C2H5Ca2Sn1_44fb98,wB97M-V,0.455897,9,20
mlm_C2H5Ca2Sn1_44fb98,wB97M-V,-0.364004,10,50
mlm_H4O2Li2S2Rb1_bcfc76,wB97M-V,0.030957,1,1
mlm_H4O2Li2S2Rb1_bcfc76,wB97M-V,0.033528,2,1
mlm_H4O2Li2S2Rb1_bcfc76,wB97M-V,0.083795,3,1
mlm_H4O2Li2S2Rb1_bcfc76,wB97M-V,0.051351,4,1
mlm_H4O2Li2S2Rb1_bcfc76,wB97M-V,0.405718,5,3
mlm_H4O2Li2S2Rb1_bcfc76,wB97M-V,0.397336,6,3
mlm_H4O2Li2S2Rb1_bcfc76,wB97M-V,-0.355792,7,8
mlm_H4O2Li2S2Rb1_bcfc76,wB97M-V,-0.357075,8,8
mlm_H4O2Li2S2Rb1_bcfc76,wB97M-V,0.41823,9,16
mlm_H4O2Li2S2Rb1_bcfc76,wB97M-V,-0.32638,10,16
mlm_H4O2Li2S2Rb1_bcfc76,wB97M-V,0.618333,11,37
mlm_H3O2P1Cu1Kr1Au2_5fdc35,wB97M-V,-0.08601,1,1
mlm_H3O2P1Cu1Kr1Au2_5fdc35,wB97M-V,-0.173702,2,1
mlm_H3O2P1Cu1Kr1Au2_5fdc35,wB97M-V,0.01928,3,1
mlm_H3O2P1Cu1Kr1Au2_5fdc35,wB97M-V,-0.504714,4,8
mlm_H3O2P1Cu1Kr1Au2_5fdc35,wB97M-V,-0.430863,5,8
mlm_H3O2P1Cu1Kr1Au2_5fdc35,wB97M-V,-0.313169,6,15
mlm_H3O2P1Cu1Kr1Au2_5fdc35,wB97M-V,-0.127267,7,29
mlm_H3O2P1Cu1Kr1Au2_5fdc35,wB97M-V,0.540158,8,36
mlm_H3O2P1Cu1Kr1Au2_5fdc35,wB97M-V,0.122747,9,79
mlm_H3O2P1Cu1Kr1Au2_5fdc35,wB97M-V,-0.046359,10,79
mlm_H3B1Cl2Sr1Ir1_56322c,wB97M-V,0.000569,1,1
mlm_H3B1Cl2Sr1Ir1_56322c,wB97M-V,-0.039714,2,1
mlm_H3B1Cl2Sr1Ir1_56322c,wB97M-V,0.165742,3,1
mlm_H3B1Cl2Sr1Ir1_56322c,wB97M-V,0.121451,4,5
mlm_H3B1Cl2Sr1Ir1_56322c,wB97M-V,-0.214656,5,17
mlm_H3B1Cl2Sr1Ir1_56322c,wB97M-V,0.072926,6,17
mlm_H3B1Cl2Sr1Ir1_56322c,wB97M-V,1.03017,7,38
mlm_H3B1Cl2Sr1Ir1_56322c,wB97M-V,-0.136496,8,77
mlm_H5F1Sn2Cs3_48e535,wB97M-V,-0.377494,1,1
mlm_H5F1Sn2Cs3_48e535,wB97M-V,0.024933,2,1
mlm_H5F1Sn2Cs3_48e535,wB97M-V,-0.140949,3,1
mlm_H5F1Sn2Cs3_48e535,wB97M-V,0.021575,4,1
mlm_H5F1Sn2Cs3_48e535,wB97M-V,-0.134499,5,1
mlm_H5F1Sn2Cs3_48e535,wB97M-V,-0.274162,6,9
mlm_H5F1Sn2Cs3_48e535,wB97M-V,0.063773,7,50
mlm_H5F1Sn2Cs3_48e535,wB97M-V,0.143432,8,50
mlm_H5F1Sn2Cs3_48e535,wB97M-V,0.58113,9,55
mlm_H5F1Sn2Cs3_48e535,wB97M-V,0.61744,10,55
mlm_H5F1Sn2Cs3_48e535,wB97M-V,0.47472,11,55
mlm_C1H6He1Li2B2Tl1_18297c,wB97M-V,-0.244403,1,1
mlm_C1H6He1Li2B2Tl1_18297c,wB97M-V,-0.245214,2,1
mlm_C1H6He1Li2B2Tl1_18297c,wB97M-V,-0.056371,3,1
mlm_C1H6He1Li2B2Tl1_18297c,wB97M-V,0.014156,4,1
mlm_C1H6He1Li2B2Tl1_18297c,wB97M-V,0.095626,5,1
mlm_C1H6He1Li2B2Tl1_18297c,wB97M-V,-0.028471,6,1
mlm_C1H6He1Li2B2Tl1_18297c,wB97M-V,0.103762,7,2
mlm_C1H6He1Li2B2Tl1_18297c,wB97M-V,0.28529,8,3
mlm_C1H6He1Li2B2Tl1_18297c,wB97M-V,0.262388,9,3
mlm_C1H6He1Li2B2Tl1_18297c,wB97M-V,0.15646,10,5
mlm_C1H6He1Li2B2Tl1_18297c,wB97M-V,0.268665,11,5
mlm_C1H6He1Li2B2Tl1_18297c,wB97M-V,-0.170346,12,6
mlm_C1H6He1Li2B2Tl1_18297c,wB97M-V,0.55844,13,81
mlm_H3B1Ca1Ge1I2_b75867,wB97M-V,0.136756,1,1
mlm_H3B1Ca1Ge1I2_b75867,wB97M-V,0.164845,2,1
mlm_H3B1Ca1Ge1I2_b75867,wB97M-V,0.001141,3,1
mlm_H3B1Ca1Ge1I2_b75867,wB97M-V,-0.015356,4,5
mlm_H3B1Ca1Ge1I2_b75867,wB97M-V,0.978913,5,20
mlm_H3B1Ca1Ge1I2_b75867,wB97M-V,0.20066,6,32
mlm_H3B1Ca1Ge1I2_b75867,wB97M-V,0.174212,7,53
mlm_H3B1Ca1Ge1I2_b75867,wB97M-V,0.358829,8,53
mlm_C3H3Al1Bi1_ab958e,wB97M-V,0.053451,1,1
mlm_C3H3Al1Bi1_ab958e,wB97M-V,-0.091097,2,1
mlm_C3H3Al1Bi1_ab958e,wB97M-V,0.055481,3,1
mlm_C3H3Al1Bi1_ab958e,wB97M-V,-0.208822,4,6
mlm_C3H3Al1Bi1_ab958e,wB97M-V,-0.11765,5,6
mlm_C3H3Al1Bi1_ab958e,wB97M-V,-0.123037,6,6
mlm_C3H3Al1Bi1_ab958e,wB97M-V,0.568338,7,13
mlm_C3H3Al1Bi1_ab958e,wB97M-V,0.863339,8,83
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,wB97M-V,0.025903,1,1
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,wB97M-V,0.029495,2,1
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,wB97M-V,-0.077599,3,1
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,wB97M-V,-0.028144,4,1
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,wB97M-V,0.095585,5,5
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,wB97M-V,-0.183548,6,5
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,wB97M-V,-0.146203,7,9
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,wB97M-V,-0.140709,8,33
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,wB97M-V,-0.126793,9,33
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,wB97M-V,0.308363,10,37
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,wB97M-V,0.015855,11,52
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,wB97M-V,0.138879,12,86
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,wB97M-V,0.088987,13,86
mlm_H5He1Mg1Ru1Ag1_d9d064,wB97M-V,-0.120691,1,1
mlm_H5He1Mg1Ru1Ag1_d9d064,wB97M-V,-0.147426,2,1
mlm_H5He1Mg1Ru1Ag1_d9d064,wB97M-V,-0.231393,3,1
mlm_H5He1Mg1Ru1Ag1_d9d064,wB97M-V,-0.150407,4,1
mlm_H5He1Mg1Ru1Ag1_d9d064,wB97M-V,-0.165033,5,1
mlm_H5He1Mg1Ru1Ag1_d9d064,wB97M-V,0.120213,6,2
mlm_H5He1Mg1Ru1Ag1_d9d064,wB97M-V,0.455842,7,12
mlm_H5He1Mg1Ru1Ag1_d9d064,wB97M-V,0.122773,8,44
mlm_H5He1Mg1Ru1Ag1_d9d064,wB97M-V,0.11612,9,47
mlm_H4O2Mo2_9d3cb1,wB97M-V,-0.153718,1,1
mlm_H4O2Mo2_9d3cb1,wB97M-V,-0.170148,2,1
mlm_H4O2Mo2_9d3cb1,wB97M-V,0.177968,3,1
mlm_H4O2Mo2_9d3cb1,wB97M-V,-0.165956,4,1
mlm_H4O2Mo2_9d3cb1,wB97M-V,-0.393052,5,8
mlm_H4O2Mo2_9d3cb1,wB97M-V,-0.348362,6,8
mlm_H4O2Mo2_9d3cb1,wB97M-V,0.557688,7,42
mlm_H4O2Mo2_9d3cb1,wB97M-V,0.495623,8,42
mlm_C1H2B3Rh2_c5623f,wB97M-V,-0.142888,1,1
mlm_C1H2B3Rh2_c5623f,wB97M-V,-0.075654,2,1
mlm_C1H2B3Rh2_c5623f,wB97M-V,-0.081143,3,5
mlm_C1H2B3Rh2_c5623f,wB97M-V,-0.249296,4,5
mlm_C1H2B3Rh2_c5623f,wB97M-V,-0.167939,5,5
mlm_C1H2B3Rh2_c5623f,wB97M-V,-0.212319,6,6
mlm_C1H2B3Rh2_c5623f,wB97M-V,-0.046631,7,45
mlm_C1H2B3Rh2_c5623f,wB97M-V,-0.024131,8,45
mlm_C2H5N1Mo2_86a769,wB97M-V,-0.303067,1,1
mlm_C2H5N1Mo2_86a769,wB97M-V,-0.227773,2,1
mlm_C2H5N1Mo2_86a769,wB97M-V,-0.28228,3,1
mlm_C2H5N1Mo2_86a769,wB97M-V,-0.015163,4,1
mlm_C2H5N1Mo2_86a769,wB97M-V,-0.309865,5,1
mlm_C2H5N1Mo2_86a769,wB97M-V,-0.159527,6,6
mlm_C2H5N1Mo2_86a769,wB97M-V,-0.50151,7,6
mlm_C2H5N1Mo2_86a769,wB97M-V,-0.37848,8,7
mlm_C2H5N1Mo2_86a769,wB97M-V,-0.013353,9,42
mlm_C2H5N1Mo2_86a769,wB97M-V,0.190988,10,42
mlm_H4S1Cl1Sb2_a65302,wB97M-V,-0.00592,1,1
mlm_H4S1Cl1Sb2_a65302,wB97M-V,0.100517,2,1
mlm_H4S1Cl1Sb2_a65302,wB97M-V,-0.010058,3,1
mlm_H4S1Cl1Sb2_a65302,wB97M-V,-0.02191,4,1
mlm_H4S1Cl1Sb2_a65302,wB97M-V,0.074808,5,16
mlm_H4S1Cl1Sb2_a65302,wB97M-V,-0.086086,6,17
mlm_H4S1Cl1Sb2_a65302,wB97M-V,0.439027,7,51
mlm_H4S1Cl1Sb2_a65302,wB97M-V,0.50962,8,51
mlm_H1N4Co1Pd1In1_4fb137,wB97M-V,0.077678,1,1
mlm_H1N4Co1Pd1In1_4fb137,wB97M-V,-0.135482,2,7
mlm_H1N4Co1Pd1In1_4fb137,wB97M-V,-0.454127,3,7
mlm_H1N4Co1Pd1In1_4fb137,wB97M-V,-0.480966,4,7
mlm_H1N4Co1Pd1In1_4fb137,wB97M-V,-0.188793,5,7
mlm_H1N4Co1Pd1In1_4fb137,wB97M-V,-0.20816,6,27
mlm_H1N4Co1Pd1In1_4fb137,wB97M-V,0.342936,7,46
mlm_H1N4Co1Pd1In1_4fb137,wB97M-V,0.046912,8,49
mlm_C3H6B1Na2Ge2_a37458,wB97M-V,0.048225,1,1
mlm_C3H6B1Na2Ge2_a37458,wB97M-V,0.05526,2,1
mlm_C3H6B1Na2Ge2_a37458,wB97M-V,-0.017025,3,1
mlm_C3H6B1Na2Ge2_a37458,wB97M-V,0.052775,4,1
mlm_C3H6B1Na2Ge2_a37458,wB97M-V,0.009696,5,1
mlm_C3H6B1Na2Ge2_a37458,wB97M-V,-0.109904,6,1
mlm_C3H6B1Na2Ge2_a37458,wB97M-V,0.011379,7,5
mlm_C3H6B1Na2Ge2_a37458,wB97M-V,-0.12734,8,6
mlm_C3H6B1Na2Ge2_a37458,wB97M-V,-0.069456,9,6
mlm_C3H6B1Na2Ge2_a37458,wB97M-V,-0.148922,10,6
mlm_C3H6B1Na2Ge2_a37458,wB97M-V,0.557358,11,11
mlm_C3H6B1Na2Ge2_a37458,wB97M-V,0.546867,12,11
mlm_C3H6B1Na2Ge2_a37458,wB97M-V,0.07343,13,32
mlm_C3H6B1Na2Ge2_a37458,wB97M-V,0.117656,14,32
